0.00.550.402 W model has unused tensor blk.64.attn_norm.weight (size = 20480 bytes) -- ignoring
0.00.550.408 W model has unused tensor blk.64.post_attention_norm.weight (size = 20480 bytes) -- ignoring
0.00.550.411 W model has unused tensor blk.64.attn_q.weight (size = 43253760 bytes) -- ignoring
0.00.550.412 W model has unused tensor blk.64.attn_k.weight (size = 3604480 bytes) -- ignoring
0.00.550.413 W model has unused tensor blk.64.attn_v.weight (size = 3604480 bytes) -- ignoring
0.00.550.417 W model has unused tensor blk.64.attn_output.weight (size = 21626880 bytes) -- ignoring
0.00.550.418 W model has unused tensor blk.64.attn_q_norm.weight (size = 1024 bytes) -- ignoring
0.00.550.420 W model has unused tensor blk.64.attn_k_norm.weight (size = 1024 bytes) -- ignoring
0.00.550.422 W model has unused tensor blk.64.ffn_gate.weight (size = 61276160 bytes) -- ignoring
0.00.550.423 W model has unused tensor blk.64.ffn_down.weight (size = 61276160 bytes) -- ignoring
0.00.550.424 W model has unused tensor blk.64.ffn_up.weight (size = 61276160 bytes) -- ignoring
0.00.550.426 W model has unused tensor blk.64.nextn.eh_proj.weight (size = 36044800 bytes) -- ignoring
0.00.550.428 W model has unused tensor blk.64.nextn.enorm.weight (size = 20480 bytes) -- ignoring
0.00.550.429 W model has unused tensor blk.64.nextn.hnorm.weight (size = 20480 bytes) -- ignoring
0.00.550.432 W model has unused tensor blk.64.nextn.shared_head_norm.weight (size = 20480 bytes) -- ignoring
0.02.940.557 I 
0.02.940.632 I system_info: n_threads = 16 (n_threads_batch = 16) / 32 | CUDA : ARCHS = 1200 | USE_GRAPHS = 1 | BLACKWELL_NATIVE_FP4 = 1 | CPU : SSE3 = 1 | SSSE3 = 1 | AVX = 1 | AVX_VNNI = 1 | AVX2 = 1 | F16C = 1 | FMA = 1 | BMI2 = 1 | AVX512 = 1 | AVX512_VBMI = 1 | AVX512_VNNI = 1 | AVX512_BF16 = 1 | LLAMAFILE = 1 | OPENMP = 1 | REPACK = 1 | 
0.02.944.849 I hellaswag_score : loaded 10042 tasks from prompt.
0.02.944.852 I ================================= is_spm = 0
0.02.944.853 I hellaswag_score : selecting 10042 randomized tasks.
0.05.630.252 I hellaswag_score : calculating hellaswag score over selected tasks.

task	acc_norm	95% confidence interval
4813	82.63037606%	[81.5342%, 83.6745%]
4814	82.63398421%	[81.5380%, 83.6780%]
4815	82.63759086%	[81.5418%, 83.6814%]
4816	82.64119601%	[81.5456%, 83.6848%]
4817	82.64479967%	[81.5494%, 83.6882%]
4818	82.64840183%	[81.5532%, 83.6916%]
4819	82.65200249%	[81.5570%, 83.6950%]
4820	82.65560166%	[81.5608%, 83.6984%]
4821	82.65919934%	[81.5646%, 83.7018%]
4822	82.66279552%	[81.5684%, 83.7052%]
4823	82.64565623%	[81.5510%, 83.6884%]
4824	82.64925373%	[81.5548%, 83.6918%]
4825	82.65284974%	[81.5586%, 83.6952%]
4826	82.65644426%	[81.5624%, 83.6986%]
4827	82.66003729%	[81.5662%, 83.7020%]
4828	82.66362883%	[81.5699%, 83.7054%]
4829	82.64651066%	[81.5525%, 83.6886%]
4830	82.62939959%	[81.5351%, 83.6718%]
4831	82.63299524%	[81.5389%, 83.6752%]
4832	82.63658940%	[81.5427%, 83.6786%]
4833	82.64018208%	[81.5465%, 83.6820%]
4834	82.64377327%	[81.5503%, 83.6854%]
4835	82.64736298%	[81.5541%, 83.6888%]
4836	82.65095120%	[81.5579%, 83.6922%]
4837	82.63386397%	[81.5405%, 83.6754%]
4838	82.63745349%	[81.5443%, 83.6788%]
4839	82.64104154%	[81.5481%, 83.6822%]
4840	82.62396694%	[81.5307%, 83.6654%]
4841	82.62755629%	[81.5345%, 83.6688%]
4842	82.63114416%	[81.5383%, 83.6722%]
4843	82.63473054%	[81.5421%, 83.6756%]
4844	82.63831544%	[81.5459%, 83.6790%]
4845	82.64189886%	[81.5497%, 83.6824%]
4846	82.64548081%	[81.5534%, 83.6858%]
4847	82.64906128%	[81.5572%, 83.6892%]
4848	82.65264026%	[81.5610%, 83.6926%]
4849	82.65621778%	[81.5648%, 83.6960%]
4850	82.65979381%	[81.5686%, 83.6993%]
4851	82.66336838%	[81.5723%, 83.7027%]
4852	82.64633141%	[81.5550%, 83.6860%]
4853	82.64990727%	[81.5588%, 83.6894%]
4854	82.65348166%	[81.5626%, 83.6928%]
4855	82.65705458%	[81.5663%, 83.6961%]
4856	82.66062603%	[81.5701%, 83.6995%]
4857	82.64360716%	[81.5528%, 83.6828%]
4858	82.62659531%	[81.5355%, 83.6661%]
4859	82.63017082%	[81.5393%, 83.6695%]
4860	82.63374486%	[81.5430%, 83.6729%]
4861	82.63731742%	[81.5468%, 83.6763%]
4862	82.62032086%	[81.5295%, 83.6596%]
4863	82.62389472%	[81.5333%, 83.6630%]
4864	82.62746711%	[81.5371%, 83.6664%]
4865	82.63103803%	[81.5409%, 83.6697%]
4866	82.63460748%	[81.5446%, 83.6731%]
4867	82.63817547%	[81.5484%, 83.6765%]
4868	82.64174199%	[81.5522%, 83.6799%]
4869	82.64530704%	[81.5559%, 83.6832%]
4870	82.62833676%	[81.5387%, 83.6666%]
4871	82.63190310%	[81.5424%, 83.6700%]
4872	82.61494253%	[81.5252%, 83.6533%]
4873	82.61851016%	[81.5289%, 83.6567%]
4874	82.62207632%	[81.5327%, 83.6601%]
4875	82.62564103%	[81.5365%, 83.6634%]
4876	82.62920427%	[81.5402%, 83.6668%]
4877	82.63276604%	[81.5440%, 83.6702%]
4878	82.63632636%	[81.5478%, 83.6735%]
4879	82.63988522%	[81.5515%, 83.6769%]
4880	82.64344262%	[81.5553%, 83.6803%]
4881	82.62651096%	[81.5381%, 83.6637%]
4882	82.63006964%	[81.5418%, 83.6670%]
4883	82.61314766%	[81.5246%, 83.6504%]
4884	82.61670762%	[81.5284%, 83.6538%]
4885	82.62026612%	[81.5321%, 83.6572%]
4886	82.60335653%	[81.5149%, 83.6406%]
4887	82.60691631%	[81.5187%, 83.6439%]
4888	82.59001637%	[81.5015%, 83.6273%]
4889	82.59357742%	[81.5053%, 83.6307%]
4890	82.59713701%	[81.5090%, 83.6341%]
4891	82.60069515%	[81.5128%, 83.6374%]
4892	82.60425184%	[81.5165%, 83.6408%]
4893	82.60780707%	[81.5203%, 83.6442%]
4894	82.59092767%	[81.5031%, 83.6276%]
4895	82.59448417%	[81.5069%, 83.6310%]
4896	82.59803922%	[81.5106%, 83.6343%]
4897	82.60159281%	[81.5144%, 83.6377%]
4898	82.60514496%	[81.5181%, 83.6411%]
4899	82.60869565%	[81.5219%, 83.6444%]
4900	82.61224490%	[81.5256%, 83.6478%]
4901	82.61579270%	[81.5294%, 83.6511%]
4902	82.61933905%	[81.5331%, 83.6545%]
4903	82.62288395%	[81.5368%, 83.6578%]
4904	82.62642741%	[81.5406%, 83.6612%]
4905	82.62996942%	[81.5443%, 83.6646%]
4906	82.61312678%	[81.5272%, 83.6480%]
4907	82.59629101%	[81.5101%, 83.6315%]
4908	82.59983700%	[81.5138%, 83.6349%]
4909	82.60338154%	[81.5176%, 83.6382%]
4910	82.60692464%	[81.5213%, 83.6416%]
4911	82.59010385%	[81.5042%, 83.6251%]
4912	82.59364821%	[81.5079%, 83.6284%]
4913	82.59719113%	[81.5117%, 83.6318%]
4914	82.60073260%	[81.5154%, 83.6351%]
4915	82.60427263%	[81.5192%, 83.6385%]
4916	82.60781123%	[81.5229%, 83.6418%]
4917	82.59101078%	[81.5058%, 83.6253%]
4918	82.59455063%	[81.5095%, 83.6287%]
4919	82.59808904%	[81.5133%, 83.6320%]
4920	82.60162602%	[81.5170%, 83.6354%]
4921	82.60516155%	[81.5207%, 83.6387%]
4922	82.60869565%	[81.5245%, 83.6421%]
4923	82.61222832%	[81.5282%, 83.6454%]
4924	82.61575955%	[81.5319%, 83.6487%]
4925	82.61928934%	[81.5356%, 83.6521%]
4926	82.62281770%	[81.5394%, 83.6554%]
4927	82.62634463%	[81.5431%, 83.6588%]
4928	82.62987013%	[81.5468%, 83.6621%]
4929	82.63339420%	[81.5505%, 83.6654%]
4930	82.63691684%	[81.5542%, 83.6688%]
4931	82.64043805%	[81.5580%, 83.6721%]
4932	82.64395783%	[81.5617%, 83.6754%]
4933	82.62720454%	[81.5446%, 83.6590%]
4934	82.61045805%	[81.5276%, 83.6426%]
4935	82.61398176%	[81.5313%, 83.6459%]
4936	82.61750405%	[81.5351%, 83.6492%]
4937	82.62102491%	[81.5388%, 83.6526%]
4938	82.60429324%	[81.5218%, 83.6361%]
4939	82.60781535%	[81.5255%, 83.6395%]
4940	82.61133603%	[81.5292%, 83.6428%]
4941	82.61485529%	[81.5329%, 83.6461%]
4942	82.61837313%	[81.5366%, 83.6495%]
4943	82.62188954%	[81.5403%, 83.6528%]
4944	82.62540453%	[81.5440%, 83.6561%]
4945	82.62891810%	[81.5477%, 83.6594%]
4946	82.63243025%	[81.5514%, 83.6628%]
4947	82.63594097%	[81.5552%, 83.6661%]
4948	82.63945028%	[81.5589%, 83.6694%]
4949	82.62275207%	[81.5419%, 83.6530%]
4950	82.60606061%	[81.5249%, 83.6366%]
4951	82.60957382%	[81.5286%, 83.6400%]
4952	82.61308562%	[81.5323%, 83.6433%]
4953	82.61659600%	[81.5360%, 83.6466%]
4954	82.62010497%	[81.5397%, 83.6499%]
4955	82.62361251%	[81.5434%, 83.6532%]
4956	82.60694108%	[81.5265%, 83.6369%]
4957	82.61044987%	[81.5302%, 83.6402%]
4958	82.61395724%	[81.5339%, 83.6435%]
4959	82.61746320%	[81.5376%, 83.6468%]
4960	82.62096774%	[81.5413%, 83.6502%]
4961	82.62447087%	[81.5450%, 83.6535%]
4962	82.62797259%	[81.5487%, 83.6568%]
4963	82.63147290%	[81.5524%, 83.6601%]
4964	82.61482675%	[81.5354%, 83.6438%]
4965	82.59818731%	[81.5185%, 83.6274%]
4966	82.60169150%	[81.5222%, 83.6308%]
4967	82.60519428%	[81.5259%, 83.6341%]
4968	82.60869565%	[81.5296%, 83.6374%]
4969	82.61219561%	[81.5333%, 83.6407%]
4970	82.59557344%	[81.5164%, 83.6244%]
4971	82.59907463%	[81.5201%, 83.6277%]
4972	82.60257442%	[81.5238%, 83.6310%]
4973	82.60607279%	[81.5275%, 83.6343%]
4974	82.60956976%	[81.5312%, 83.6376%]
4975	82.61306533%	[81.5349%, 83.6409%]
4976	82.61655949%	[81.5386%, 83.6442%]
4977	82.62005224%	[81.5422%, 83.6476%]
4978	82.62354359%	[81.5459%, 83.6509%]
4979	82.62703354%	[81.5496%, 83.6542%]
4980	82.63052209%	[81.5533%, 83.6575%]
4981	82.63400924%	[81.5570%, 83.6608%]
4982	82.63749498%	[81.5606%, 83.6641%]
4983	82.64097933%	[81.5643%, 83.6674%]
4984	82.64446228%	[81.5680%, 83.6707%]
4985	82.64794383%	[81.5717%, 83.6740%]
4986	82.65142399%	[81.5753%, 83.6772%]
4987	82.63485061%	[81.5585%, 83.6610%]
4988	82.63833200%	[81.5622%, 83.6643%]
4989	82.64181199%	[81.5658%, 83.6676%]
4990	82.64529058%	[81.5695%, 83.6709%]
4991	82.62873172%	[81.5527%, 83.6546%]
4992	82.63221154%	[81.5563%, 83.6579%]
4993	82.63568997%	[81.5600%, 83.6612%]
4994	82.63916700%	[81.5637%, 83.6645%]
4995	82.62262262%	[81.5469%, 83.6483%]
4996	82.62610088%	[81.5505%, 83.6515%]
4997	82.62957775%	[81.5542%, 83.6548%]
4998	82.63305322%	[81.5579%, 83.6581%]
4999	82.63652731%	[81.5615%, 83.6614%]
5000	82.64000000%	[81.5652%, 83.6647%]
5001	82.64347131%	[81.5688%, 83.6680%]
5002	82.64694122%	[81.5725%, 83.6713%]
5003	82.65040975%	[81.5762%, 83.6746%]
5004	82.65387690%	[81.5798%, 83.6778%]
5005	82.65734266%	[81.5835%, 83.6811%]
5006	82.66080703%	[81.5871%, 83.6844%]
5007	82.66427002%	[81.5908%, 83.6877%]
5008	82.66773163%	[81.5944%, 83.6910%]
5009	82.67119185%	[81.5981%, 83.6942%]
5010	82.65469062%	[81.5813%, 83.6780%]
5011	82.65815207%	[81.5850%, 83.6813%]
5012	82.64166002%	[81.5682%, 83.6651%]
5013	82.62517455%	[81.5514%, 83.6489%]
5014	82.62863981%	[81.5551%, 83.6522%]
5015	82.63210369%	[81.5587%, 83.6555%]
5016	82.63556619%	[81.5624%, 83.6588%]
5017	82.63902731%	[81.5661%, 83.6621%]
5018	82.64248705%	[81.5697%, 83.6653%]
5019	82.64594541%	[81.5733%, 83.6686%]
5020	82.64940239%	[81.5770%, 83.6719%]
5021	82.65285800%	[81.5806%, 83.6752%]
5022	82.65631223%	[81.5843%, 83.6784%]
5023	82.65976508%	[81.5879%, 83.6817%]
5024	82.66321656%	[81.5916%, 83.6850%]
5025	82.66666667%	[81.5952%, 83.6882%]
5026	82.67011540%	[81.5988%, 83.6915%]
5027	82.67356276%	[81.6025%, 83.6948%]
5028	82.67700875%	[81.6061%, 83.6980%]
5029	82.68045337%	[81.6097%, 83.7013%]
5030	82.68389662%	[81.6134%, 83.7045%]
5031	82.68733850%	[81.6170%, 83.7078%]
5032	82.67090620%	[81.6003%, 83.6917%]
5033	82.67434929%	[81.6039%, 83.6949%]
5034	82.67779102%	[81.6076%, 83.6982%]
5035	82.68123138%	[81.6112%, 83.7014%]
5036	82.66481334%	[81.5945%, 83.6853%]
5037	82.66825491%	[81.5981%, 83.6886%]
5038	82.67169512%	[81.6018%, 83.6918%]
5039	82.67513396%	[81.6054%, 83.6951%]
5040	82.67857143%	[81.6090%, 83.6984%]
5041	82.68200754%	[81.6126%, 83.7016%]
5042	82.68544228%	[81.6163%, 83.7049%]
5043	82.68887567%	[81.6199%, 83.7081%]
5044	82.69230769%	[81.6235%, 83.7114%]
5045	82.69573835%	[81.6271%, 83.7146%]
5046	82.69916766%	[81.6307%, 83.7179%]
5047	82.70259560%	[81.6344%, 83.7211%]
5048	82.70602219%	[81.6380%, 83.7243%]
5049	82.70944742%	[81.6416%, 83.7276%]
5050	82.71287129%	[81.6452%, 83.7308%]
5051	82.71629380%	[81.6488%, 83.7341%]
5052	82.69992082%	[81.6322%, 83.7180%]
5053	82.70334455%	[81.6358%, 83.7212%]
5054	82.70676692%	[81.6394%, 83.7245%]
5055	82.71018793%	[81.6430%, 83.7277%]
5056	82.69382911%	[81.6264%, 83.7117%]
5057	82.69725133%	[81.6300%, 83.7149%]
5058	82.68090154%	[81.6133%, 83.6989%]
5059	82.68432497%	[81.6170%, 83.7021%]
5060	82.68774704%	[81.6206%, 83.7053%]
5061	82.67140881%	[81.6040%, 83.6893%]
5062	82.65507704%	[81.5874%, 83.6733%]
5063	82.63875173%	[81.5708%, 83.6572%]
5064	82.64218009%	[81.5744%, 83.6605%]
5065	82.64560711%	[81.5780%, 83.6637%]
5066	82.64903277%	[81.5816%, 83.6670%]
5067	82.65245708%	[81.5852%, 83.6702%]
5068	82.63614838%	[81.5686%, 83.6542%]
5069	82.63957388%	[81.5723%, 83.6575%]
5070	82.64299803%	[81.5759%, 83.6607%]
5071	82.64642082%	[81.5795%, 83.6639%]
5072	82.64984227%	[81.5831%, 83.6672%]
5073	82.65326237%	[81.5867%, 83.6704%]
5074	82.65668112%	[81.5903%, 83.6737%]
5075	82.64039409%	[81.5737%, 83.6577%]
5076	82.64381403%	[81.5773%, 83.6609%]
5077	82.64723262%	[81.5809%, 83.6641%]
5078	82.65064986%	[81.5846%, 83.6674%]
5079	82.65406576%	[81.5882%, 83.6706%]
5080	82.65748031%	[81.5918%, 83.6739%]
5081	82.66089352%	[81.5954%, 83.6771%]
5082	82.66430539%	[81.5990%, 83.6803%]
5083	82.66771592%	[81.6025%, 83.6835%]
5084	82.67112510%	[81.6061%, 83.6868%]
5085	82.67453294%	[81.6097%, 83.6900%]
5086	82.67793944%	[81.6133%, 83.6932%]
5087	82.68134460%	[81.6169%, 83.6965%]
5088	82.68474843%	[81.6205%, 83.6997%]
5089	82.68815091%	[81.6241%, 83.7029%]
5090	82.69155206%	[81.6277%, 83.7061%]
5091	82.69495188%	[81.6313%, 83.7093%]
5092	82.69835035%	[81.6348%, 83.7126%]
5093	82.68211270%	[81.6183%, 83.6966%]
5094	82.68551237%	[81.6219%, 83.6998%]
5095	82.66928361%	[81.6054%, 83.6839%]
5096	82.67268446%	[81.6090%, 83.6871%]
5097	82.67608397%	[81.6126%, 83.6903%]
5098	82.67948215%	[81.6162%, 83.6936%]
5099	82.68287900%	[81.6198%, 83.6968%]
5100	82.66666667%	[81.6033%, 83.6809%]
5101	82.67006469%	[81.6069%, 83.6841%]
5102	82.67346139%	[81.6105%, 83.6873%]
5103	82.65726044%	[81.5940%, 83.6714%]
5104	82.64106583%	[81.5775%, 83.6555%]
5105	82.64446621%	[81.5811%, 83.6587%]
5106	82.64786526%	[81.5847%, 83.6619%]
5107	82.65126297%	[81.5883%, 83.6652%]
5108	82.65465936%	[81.5919%, 83.6684%]
5109	82.65805441%	[81.5954%, 83.6716%]
5110	82.66144814%	[81.5990%, 83.6748%]
5111	82.66484054%	[81.6026%, 83.6780%]
5112	82.66823161%	[81.6062%, 83.6812%]
5113	82.67162136%	[81.6097%, 83.6844%]
5114	82.67500978%	[81.6133%, 83.6877%]
5115	82.67839687%	[81.6169%, 83.6909%]
5116	82.68178264%	[81.6205%, 83.6941%]
5117	82.68516709%	[81.6240%, 83.6973%]
5118	82.68855021%	[81.6276%, 83.7005%]
5119	82.69193202%	[81.6312%, 83.7037%]
5120	82.69531250%	[81.6347%, 83.7069%]
5121	82.69869166%	[81.6383%, 83.7101%]
5122	82.70206950%	[81.6418%, 83.7133%]
5123	82.70544603%	[81.6454%, 83.7165%]
5124	82.70882123%	[81.6490%, 83.7197%]
5125	82.71219512%	[81.6525%, 83.7229%]
5126	82.69605931%	[81.6361%, 83.7070%]
5127	82.69943437%	[81.6397%, 83.7102%]
5128	82.70280811%	[81.6432%, 83.7134%]
5129	82.70618054%	[81.6468%, 83.7166%]
5130	82.70955166%	[81.6503%, 83.7198%]
5131	82.71292146%	[81.6539%, 83.7230%]
5132	82.71628995%	[81.6574%, 83.7262%]
5133	82.71965712%	[81.6610%, 83.7294%]
5134	82.72302298%	[81.6645%, 83.7326%]
5135	82.72638754%	[81.6681%, 83.7358%]
5136	82.72975078%	[81.6716%, 83.7389%]
5137	82.73311271%	[81.6752%, 83.7421%]
5138	82.73647334%	[81.6787%, 83.7453%]
5139	82.73983265%	[81.6823%, 83.7485%]
5140	82.74319066%	[81.6858%, 83.7517%]
5141	82.74654736%	[81.6893%, 83.7549%]
5142	82.74990276%	[81.6929%, 83.7580%]
5143	82.75325685%	[81.6964%, 83.7612%]
5144	82.75660964%	[81.7000%, 83.7644%]
5145	82.75996113%	[81.7035%, 83.7676%]
5146	82.76331131%	[81.7070%, 83.7707%]
5147	82.74723140%	[81.6907%, 83.7549%]
5148	82.75058275%	[81.6942%, 83.7581%]
5149	82.75393280%	[81.6977%, 83.7613%]
5150	82.75728155%	[81.7013%, 83.7645%]
5151	82.76062900%	[81.7048%, 83.7676%]
5152	82.76397516%	[81.7083%, 83.7708%]
5153	82.76732001%	[81.7119%, 83.7740%]
5154	82.77066356%	[81.7154%, 83.7771%]
5155	82.77400582%	[81.7189%, 83.7803%]
5156	82.77734678%	[81.7224%, 83.7835%]
5157	82.78068645%	[81.7259%, 83.7866%]
5158	82.78402482%	[81.7295%, 83.7898%]
5159	82.78736189%	[81.7330%, 83.7930%]
5160	82.79069767%	[81.7365%, 83.7961%]
5161	82.79403216%	[81.7400%, 83.7993%]
5162	82.79736536%	[81.7435%, 83.8024%]
5163	82.80069727%	[81.7470%, 83.8056%]
5164	82.80402789%	[81.7506%, 83.8087%]
5165	82.80735721%	[81.7541%, 83.8119%]
5166	82.81068525%	[81.7576%, 83.8150%]
5167	82.81401200%	[81.7611%, 83.8182%]
5168	82.81733746%	[81.7646%, 83.8213%]
5169	82.82066164%	[81.7681%, 83.8245%]
5170	82.82398453%	[81.7716%, 83.8276%]
5171	82.80796751%	[81.7553%, 83.8119%]
5172	82.81129157%	[81.7588%, 83.8151%]
5173	82.81461434%	[81.7623%, 83.8182%]
5174	82.81793583%	[81.7658%, 83.8214%]
5175	82.82125604%	[81.7693%, 83.8245%]
5176	82.82457496%	[81.7728%, 83.8276%]
5177	82.82789260%	[81.7763%, 83.8308%]
5178	82.83120896%	[81.7798%, 83.8339%]
5179	82.83452404%	[81.7833%, 83.8371%]
5180	82.83783784%	[81.7868%, 83.8402%]
5181	82.84115036%	[81.7903%, 83.8433%]
5182	82.84446160%	[81.7938%, 83.8465%]
5183	82.82847772%	[81.7775%, 83.8308%]
5184	82.83179012%	[81.7810%, 83.8339%]
5185	82.83510125%	[81.7845%, 83.8371%]
5186	82.81912842%	[81.7683%, 83.8214%]
5187	82.82244072%	[81.7718%, 83.8245%]
5188	82.80647648%	[81.7556%, 83.8089%]
5189	82.80978994%	[81.7590%, 83.8120%]
5190	82.81310212%	[81.7625%, 83.8151%]
5191	82.81641302%	[81.7660%, 83.8183%]
5192	82.81972265%	[81.7695%, 83.8214%]
5193	82.82303100%	[81.7730%, 83.8245%]
5194	82.82633808%	[81.7765%, 83.8277%]
5195	82.82964389%	[81.7800%, 83.8308%]
5196	82.83294842%	[81.7835%, 83.8339%]
5197	82.83625168%	[81.7869%, 83.8371%]
5198	82.82031551%	[81.7707%, 83.8214%]
5199	82.80438546%	[81.7545%, 83.8058%]
5200	82.78846154%	[81.7384%, 83.7901%]
5201	82.79177081%	[81.7419%, 83.7933%]
5202	82.79507882%	[81.7453%, 83.7964%]
5203	82.79838555%	[81.7488%, 83.7996%]
5204	82.78247502%	[81.7327%, 83.7839%]
5205	82.78578290%	[81.7361%, 83.7871%]
5206	82.78908951%	[81.7396%, 83.7902%]
5207	82.79239485%	[81.7431%, 83.7933%]
5208	82.79569892%	[81.7466%, 83.7965%]
5209	82.79900173%	[81.7501%, 83.7996%]
5210	82.80230326%	[81.7536%, 83.8027%]
5211	82.80560353%	[81.7570%, 83.8058%]
5212	82.80890253%	[81.7605%, 83.8090%]
5213	82.81220027%	[81.7640%, 83.8121%]
5214	82.81549674%	[81.7675%, 83.8152%]
5215	82.81879195%	[81.7709%, 83.8183%]
5216	82.82208589%	[81.7744%, 83.8215%]
5217	82.80621047%	[81.7583%, 83.8059%]
5218	82.80950556%	[81.7617%, 83.8090%]
5219	82.79363863%	[81.7456%, 83.7934%]
5220	82.77777778%	[81.7295%, 83.7779%]
5221	82.78107642%	[81.7330%, 83.7810%]
5222	82.76522405%	[81.7169%, 83.7654%]
5223	82.74937775%	[81.7008%, 83.7499%]
5224	82.73353752%	[81.6847%, 83.7343%]
5225	82.73684211%	[81.6881%, 83.7374%]
5226	82.72101033%	[81.6721%, 83.7219%]
5227	82.72431605%	[81.6755%, 83.7250%]
5228	82.70849273%	[81.6595%, 83.7095%]
5229	82.71179958%	[81.6629%, 83.7126%]
5230	82.71510516%	[81.6664%, 83.7158%]
5231	82.71840948%	[81.6699%, 83.7189%]
5232	82.72171254%	[81.6734%, 83.7220%]
5233	82.72501433%	[81.6769%, 83.7252%]
5234	82.72831486%	[81.6803%, 83.7283%]
5235	82.73161414%	[81.6838%, 83.7314%]
5236	82.73491215%	[81.6873%, 83.7345%]
5237	82.73820890%	[81.6908%, 83.7377%]
5238	82.74150439%	[81.6942%, 83.7408%]
5239	82.74479863%	[81.6977%, 83.7439%]
5240	82.74809160%	[81.7012%, 83.7470%]
5241	82.75138332%	[81.7047%, 83.7501%]
5242	82.73559710%	[81.6886%, 83.7346%]
5243	82.73888995%	[81.6921%, 83.7378%]
5244	82.74218154%	[81.6955%, 83.7409%]
5245	82.74547188%	[81.6990%, 83.7440%]
5246	82.74876096%	[81.7025%, 83.7471%]
5247	82.75204879%	[81.7059%, 83.7502%]
5248	82.73628049%	[81.6899%, 83.7347%]
5249	82.73956944%	[81.6934%, 83.7379%]
5250	82.72380952%	[81.6774%, 83.7224%]
5251	82.70805561%	[81.6614%, 83.7069%]
5252	82.71134806%	[81.6648%, 83.7100%]
5253	82.71463925%	[81.6683%, 83.7132%]
5254	82.71792920%	[81.6718%, 83.7163%]
5255	82.72121789%	[81.6752%, 83.7194%]
5256	82.72450533%	[81.6787%, 83.7225%]
5257	82.72779152%	[81.6822%, 83.7256%]
5258	82.73107645%	[81.6856%, 83.7287%]
5259	82.71534512%	[81.6696%, 83.7133%]
5260	82.71863118%	[81.6731%, 83.7164%]
5261	82.72191599%	[81.6766%, 83.7195%]
5262	82.72519954%	[81.6800%, 83.7226%]
5263	82.72848185%	[81.6835%, 83.7257%]
5264	82.73176292%	[81.6869%, 83.7289%]
5265	82.73504274%	[81.6904%, 83.7320%]
5266	82.73832131%	[81.6938%, 83.7351%]
5267	82.72261249%	[81.6779%, 83.7197%]
5268	82.72589218%	[81.6813%, 83.7228%]
5269	82.72917062%	[81.6848%, 83.7259%]
5270	82.73244782%	[81.6882%, 83.7290%]
5271	82.71675204%	[81.6723%, 83.7136%]
5272	82.72003035%	[81.6757%, 83.7167%]
5273	82.70434288%	[81.6598%, 83.7013%]
5274	82.70762230%	[81.6633%, 83.7044%]
5275	82.71090047%	[81.6667%, 83.7075%]
5276	82.71417741%	[81.6702%, 83.7106%]
5277	82.69850294%	[81.6542%, 83.6952%]
5278	82.70178098%	[81.6577%, 83.6983%]
5279	82.70505778%	[81.6611%, 83.7014%]
5280	82.68939394%	[81.6452%, 83.6860%]
5281	82.69267184%	[81.6487%, 83.6891%]
5282	82.69594850%	[81.6521%, 83.6922%]
5283	82.69922393%	[81.6556%, 83.6953%]
5284	82.70249811%	[81.6590%, 83.6985%]
5285	82.70577105%	[81.6625%, 83.7016%]
5286	82.69012486%	[81.6466%, 83.6862%]
5287	82.69339890%	[81.6500%, 83.6893%]
5288	82.69667171%	[81.6535%, 83.6924%]
5289	82.68103611%	[81.6376%, 83.6770%]
5290	82.68431002%	[81.6410%, 83.6802%]
5291	82.68758269%	[81.6445%, 83.6833%]
5292	82.67195767%	[81.6286%, 83.6679%]
5293	82.67523144%	[81.6321%, 83.6710%]
5294	82.67850397%	[81.6355%, 83.6741%]
5295	82.68177526%	[81.6389%, 83.6772%]
5296	82.68504532%	[81.6424%, 83.6803%]
5297	82.68831414%	[81.6458%, 83.6834%]
5298	82.69158173%	[81.6493%, 83.6865%]
5299	82.69484808%	[81.6527%, 83.6896%]
5300	82.67924528%	[81.6369%, 83.6743%]
5301	82.68251273%	[81.6403%, 83.6774%]
5302	82.68577895%	[81.6437%, 83.6805%]
5303	82.68904394%	[81.6472%, 83.6836%]
5304	82.69230769%	[81.6506%, 83.6867%]
5305	82.69557022%	[81.6541%, 83.6898%]
5306	82.69883151%	[81.6575%, 83.6929%]
5307	82.70209158%	[81.6609%, 83.6959%]
5308	82.70535041%	[81.6644%, 83.6990%]
5309	82.70860802%	[81.6678%, 83.7021%]
5310	82.71186441%	[81.6712%, 83.7052%]
5311	82.71511956%	[81.6746%, 83.7083%]
5312	82.71837349%	[81.6781%, 83.7114%]
5313	82.72162620%	[81.6815%, 83.7145%]
5314	82.72487768%	[81.6849%, 83.7175%]
5315	82.72812794%	[81.6884%, 83.7206%]
5316	82.73137698%	[81.6918%, 83.7237%]
5317	82.73462479%	[81.6952%, 83.7268%]
5318	82.73787138%	[81.6986%, 83.7299%]
5319	82.74111675%	[81.7020%, 83.7329%]
5320	82.74436090%	[81.7054%, 83.7360%]
5321	82.74760383%	[81.7089%, 83.7391%]
5322	82.75084555%	[81.7123%, 83.7422%]
5323	82.75408604%	[81.7157%, 83.7452%]
5324	82.75732532%	[81.7191%, 83.7483%]
5325	82.76056338%	[81.7225%, 83.7514%]
5326	82.76380023%	[81.7259%, 83.7544%]
